Unnamed: 0_x,Contact_ID,Source_Folder_x,Q1_Topic_Introduced_By,Q2_Price_Increase_Introduction,Q3_Renewal_Fee_Mentioned,Q4_Percentage_Price_Increase_Mentioned,Q5_Monetary_Price_Increase_Mentioned,Q6_Price_Range_Mentioned,Q7_Customer_Asked_For_Justification,Q10_Customer_Response,Q11_Desire_To_Cancel,Q12_Discount_Offered,Q14_Agent_Response_To_Cancel,Previous_Year_Price,Current_Year_Price,Unnamed: 0_y,Start_Date,Prospect Outcome,Prospect Status,Prospect Renewal Date,Renewal Month,Payment Method,Renewal Score at release,Proforma Membership Status,Anchor or Indie,Anchor Group,Proforma Approved Lists,Tenure (Years),Tenure Group,Band,Date Paid,Payment Timeframe,Payment Time Frame 2,Payment Time Frame 3,Total Net Paid,Starting Net,Auto Renewal - Proforma Release,Now on Auto Renewal,Process,Unnamed: 0,Source_Folder_y,Explicit_Competitor_Mention,Implied_Competitor_Mention,Explicit_Switching_Intent,Implied_Switching_Intent,Competitor_Names_Listed,Mentioned_Alcumus_Competitors
8341,589928429979,05_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8374,05_11_2024,No,No,No,No,COMP_NO,No
8342,589928439749,05_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,Yes,The agent offered to put a note on for linked clients and mentioned the possibility of rejoining in the future.,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8375,05_11_2024,Yes,Yes,No,Yes,COMP_NO,Yes
8343,589928506100,05_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8377,05_11_2024,No,No,No,No,COMP_NO,No
8344,589928532864,05_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8378,05_11_2024,No,No,No,No,COMP_NO,No
8345,589928755241,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8379,06_11_2024,No,No,No,No,COMP_NO,No
8346,589928773400,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8380,06_11_2024,No,No,No,No,COMP_NO,No
8347,589928774096,06_11_2024,Agent,The price increase was introduced as part of the annual membership fee due on the 21st of November.,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8381,06_11_2024,No,No,No,No,COMP_NO,No
8348,589928808186,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8383,06_11_2024,No,No,No,No,COMP_CH,Yes
8349,589928808816,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3821.0,2024-11-06,Open,Contact Made,2024-10-18,2024-10-01,,23.5,Accredited,Independent,Independent,0.0,1.0,1,Band B,,,,,,599.0,0.0,0.0,process,8384,06_11_2024,No,No,No,No,COMP_NO,No
8350,589928856665,06_11_2024,Customer,The price increase was introduced as a notification of the Safe Contractor membership renewal with an auto-renewal feature.,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8388,06_11_2024,No,No,No,No,COMP_NO,No
8351,589928858948,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,1185.0,2024-11-06,Won,Renewed,2024-10-31,2024-10-01,BACS,23.5,Accredited,Independent,Independent,0.0,1.0,1,Band B,2024-11-26 00:00:00.000,26.0,Within 1 Month After Renewal,Paid Late,599.0,599.0,0.0,0.0,process,8389,06_11_2024,No,No,No,No,COMP_NO,No
8352,589928860151,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8390,06_11_2024,No,No,No,No,COMP_NO,No
8353,589928875165,06_11_2024,Agent,The price increase was introduced when the agent mentioned the new renewal fee amount.,"Yes, £1,534.80 (with VAT) and £1,279 (without VAT)",No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8391,06_11_2024,No,No,No,No,COMP_NO,No
8354,589928878707,06_11_2024,Agent,The price increase was introduced as a renewal payment due on December 3rd.,"No,",No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8392,06_11_2024,No,No,No,No,COMP_NO,No
8355,589928893703,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8394,06_11_2024,No,No,No,No,COMP_NO,No
8356,589928898072,06_11_2024,Agent,"The price increase was introduced as a renewal invoice sent by the agent, with the mention that the price depends on the number of employees.",No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8395,06_11_2024,No,No,No,No,COMP_NO,No
8357,589928903114,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8396,06_11_2024,No,No,No,No,COMP_NO,No
8358,589928951209,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8399,06_11_2024,No,No,No,No,COMP_NO,No
8359,589928969225,06_11_2024,Agent,The price increase was introduced during the discussion of the customer's account renewal and changes to their staff count update.,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8400,06_11_2024,No,No,No,No,COMP_NO,No
8360,589928989362,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8401,06_11_2024,No,No,No,No,COMP_NO,No
8361,589929025808,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8402,06_11_2024,No,No,No,No,COMP_NO,No
8362,589929043637,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8404,06_11_2024,No,No,No,No,COMP_NO,No
8363,589929094904,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8406,06_11_2024,No,No,No,No,COMP_NO,No
8364,589929120303,06_11_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8407,06_11_2024,No,No,No,No,COMP_NO,No
8365,539048560659,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8197,17_09_2024,No,No,No,No,COMP_NO,No
8366,539048582306,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Positive,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8413,17_09_2024,No,No,No,No,COMP_NO,No
8367,539048590177,17_09_2024,Agent,The agent introduced the price increase by stating the new renewal fee and explaining that it was an emergency savings offer.,"Yes, £298.80",No,Yes,£596 to £298,Yes,Negative,Desired to Cancel,Yes,"The agent attempted to retain the customer by offering a discounted price, explaining the benefits of the service, and expressing a willingness to work with the customer to find a solution.",£596,£298,,,,,,,,,,,,,,,,,,,,,,,,,8199,17_09_2024,No,Yes,No,Yes,COMP_NO,No
8368,539048592478,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8415,17_09_2024,No,No,No,No,COMP_NO,No
8369,539048644325,17_09_2024,Customer,The customer mentioned the price rise due to the automatic renewal process not going through.,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8205,17_09_2024,No,No,No,No,COMP_NO,No
8370,539048662028,17_09_2024,Agent,The agent introduced the price increase by mentioning a discounted renewal fee.,"Yes, £578.80",No,Yes,£769 to £578.80,No,Negative,Desired to Cancel,Yes,The agent attempted to retain the customer by explaining the reduced fee and the reason behind it.,£769,£578.80,,,,,,,,,,,,,,,,,,,,,,,,,8421,17_09_2024,No,Yes,No,Yes,COMP_NO,No
8371,539048667471,17_09_2024,Agent,"The agent mentioned the new renewal fee amount, which included VAT, causing initial confusion.","Yes, £2059",No,No,Not Discussed,Yes,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8209,17_09_2024,No,Yes,No,No,COMP_NO,Yes
8372,539048668025,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8423,17_09_2024,No,No,No,No,COMP_NO,No
8373,539048681220,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8213,17_09_2024,No,No,No,No,COMP_NO,No
8374,539048688388,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8427,17_09_2024,No,No,No,No,COMP_NO,No
8375,539048730975,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8430,17_09_2024,No,No,No,No,COMP_NO,No
8376,539048752364,17_09_2024,Customer,"The customer asked if the price had altered, and the agent explained that the price had actually decreased due to the customer being moved to a lower band.","Yes, Not mentioned explicitly but implied to be lower than the previous year.",No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8435,17_09_2024,No,No,No,No,COMP_CH,Yes
8377,539048763739,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8218,17_09_2024,No,No,No,No,COMP_NO,No
8378,539048769252,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8437,17_09_2024,No,No,No,No,COMP_NO,No
8379,539048773312,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8219,17_09_2024,No,No,No,No,COMP_NO,No
8380,539048792204,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8220,17_09_2024,No,No,No,No,COMP_NO,No
8381,539048794610,17_09_2024,Not Discussed,Not Discussed,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8440,17_09_2024,No,No,No,No,COMP_NO,No
8382,539048810464,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8441,17_09_2024,No,No,No,No,COMP_NO,No
8383,539048813363,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8442,17_09_2024,No,No,No,No,COMP_NO,No
8384,539048822324,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8222,17_09_2024,No,No,No,No,COMP_NO,No
8385,539048831874,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8223,17_09_2024,No,No,No,No,COMP_NO,No
8386,539048832416,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8445,17_09_2024,No,No,No,No,COMP_NO,No
8387,539048885754,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8451,17_09_2024,No,No,No,No,COMP_NO,No
8388,539048914618,17_09_2024,Not Discussed,Not Discussed,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8454,17_09_2024,No,No,No,No,COMP_NO,No
8389,539048916140,17_09_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8455,17_09_2024,No,No,No,No,COMP_NO,No
8390,564542055989,14_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8224,14_10_2024,No,No,No,No,COMP_NO,No
8391,564542056127,14_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,5974.0,2024-10-14,Won,Renewed,2024-10-14,2024-10-01,CARD,24.0,Member Only,Anchored,2,2.0,4.0,4+,Band A,2024-10-14 15:34:34.313,0.0,On Renewal Date,Paid on Time,504.0,504.0,0.0,1.0,process,8472,14_10_2024,No,No,No,No,COMP_NO,No
8392,564542255620,14_10_2024,Agent,"The price increase was introduced as part of the renewal process, with the agent mentioning that the new renewal fee would be higher than the previous year.","Yes, £395",No,Yes,£295 to £395,Yes,Negative,Renewed,No,Not Discussed,£295,£395,,,,,,,,,,,,,,,,,,,,,,,,,8475,14_10_2024,No,No,No,No,COMP_NO,No
8393,564542256526,14_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,2114.0,2024-10-14,Won,Renewed,2024-10-14,2024-10-01,CARD,24.5,In Progress,Independent,Independent,0.0,9.0,4+,Band C1,2024-10-14 11:46:45.070,0.0,On Renewal Date,Paid on Time,949.0,904.0,0.0,1.0,process,8476,14_10_2024,No,No,No,No,COMP_NO,No
8394,564542334513,14_10_2024,Agent,"The price increase was introduced as part of the annual renewal process, with the agent stating the new amount payable.","Yes, £820.80",No,Yes,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,5877.0,2024-10-14,Won,Renewed,2024-10-18,2024-10-01,CARD,25.0,Accredited,Independent,Independent,0.0,2.0,2,Band B,2024-10-14 12:36:59.183,-4.0,Within 13 Days Prior to Renewal,Paid Early,684.0,684.0,0.0,1.0,process,8232,14_10_2024,No,No,No,No,COMP_NO,No
8395,564542569889,14_10_2024,Agent,"The price increase was introduced as a consequence of the company's growth from 15 to 550 employees, affecting their costs and accreditation requirements.","Yes, £1,050",No,Yes,"£825 to £1,050",Yes,Negative,Desired to Cancel,No,"The agent attempted to retain the customer by offering to escalate the issue to an expert, Rachel Jones, and promising to follow up the next day to resolve the matter.",£825,"£1,050",,,,,,,,,,,,,,,,,,,,,,,,,8478,14_10_2024,No,Yes,No,No,COMP_CO,Yes
8396,564542593734,14_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8480,14_10_2024,No,No,No,No,COMP_NO,No
8397,564542603570,14_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8241,14_10_2024,No,No,No,No,COMP_NO,No
8398,564542608869,14_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8482,14_10_2024,No,No,No,No,COMP_NO,No
8399,564542609835,14_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,6240.0,2024-10-14,Won,Renewed,2024-10-25,2024-10-01,CARD,27.5,Accredited,Anchored,3,3.0,6.0,4+,Band C1,2024-10-28 11:08:40.250,3.0,Within 13 Days After Renewal,Paid Late,799.0,799.0,0.0,1.0,process,8483,14_10_2024,No,No,No,No,COMP_NO,No
8400,564542685479,14_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8484,14_10_2024,No,No,No,No,COMP_NO,No
8401,564542933840,15_10_2024,Agent,The agent introduced the price increase by explaining the renewal fee and offering a discount.,"Yes, £599.80",No,Yes,Not Discussed,Yes,Neutral,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8485,15_10_2024,No,No,No,Yes,COMP_NO,No
8402,564542934523,15_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,2172.0,2024-10-15,Won,Renewed,2024-10-01,2024-10-01,CARD,28.0,Accredited,Anchored,3,3.0,10.0,4+,Band C2,2024-10-23 09:56:56.950,22.0,Within 1 Month After Renewal,Paid Late,1069.0,1069.0,0.0,1.0,process,8486,15_10_2024,No,No,No,No,COMP_NO,No
8403,564542995309,15_10_2024,Agent,"The agent introduced the price increase as part of the renewal process, stating that the customer's accreditation runs out in two days and a new payment is required.","Yes, £0 (The agent mentioned that the payment has already been made, so there's no problem with that.)",No,No,Not Discussed,No,Neutral,Renewed,No,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8487,15_10_2024,No,Yes,No,No,COMP_NO,No
8404,564542995860,15_10_2024,Agent,"The price increase was introduced as a natural result of inflation, with a total cost increase of £20 from last year.","Yes, £680",No,Yes,Not Discussed,No,Neutral,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,2184.0,2024-10-15,Won,Renewed,2024-10-20,2024-10-01,CARD,26.0,Accredited,Anchored,1,1.0,3.0,3,Band B,2024-10-20 04:01:42.623,0.0,On Renewal Date,Paid on Time,524.0,599.0,1.0,1.0,process,8488,15_10_2024,No,No,No,No,COMP_NO,No
8405,564543022089,15_10_2024,Agent,The agent introduced the price increase by stating the new renewal fee amount and explaining the benefits of renewing the Safe Contractor membership.,"Yes, £522.50",No,No,Not Discussed,Yes,Neutral,"Desired to Cancel (not explicitly stated, but the customer mentioned they would need to discuss with their dad and consider the costs and benefits)",No,Not Applicable,Not Applicable,Not Applicable,2188.0,2024-10-15,Lost,Do Not Work for Client,2024-10-09,2024-10-01,,23.5,Accredited,Independent,Independent,0.0,1.0,1,Band B,,,,,,704.0,1.0,0.0,process,8490,15_10_2024,No,No,No,No,COMP_NO,No
8406,564543036601,15_10_2024,Agent,"The agent mentioned the price increase as part of the renewal process, stating that they cannot sustain discounts every year and that the customer is looking elsewhere for cheaper prices.","Yes, £499",No,Yes,Not Discussed,Yes,Negative,Desired to Cancel,Yes,"The agent attempted to retain the customer by explaining the benefits of their service, the competitive pricing, and the potential for discounts if the customer had another SSIP in place.",Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8252,15_10_2024,Yes,Yes,No,Yes,COMP_SM,Yes
8407,564543038446,15_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,2189.0,2024-10-15,Won,Renewed,2024-10-28,2024-10-01,BACS,26.0,Accredited,Anchored,1,1.0,2.0,2,Band C1,2024-10-30 00:00:00.000,2.0,Within 13 Days After Renewal,Paid Late,799.0,799.0,0.0,0.0,process,8253,15_10_2024,No,No,No,No,COMP_NO,No
8408,564543066309,15_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8258,15_10_2024,No,No,No,No,COMP_NO,No
8409,564543069481,15_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,5307.0,2024-10-15,Won,Renewed,2024-10-28,2024-10-01,BACS,27.0,Accredited,Anchored,3,3.0,2.0,2,Band D,2024-10-17 00:00:00.000,-11.0,Within 13 Days Prior to Renewal,Paid Early,1309.0,1309.0,0.0,0.0,process,8492,15_10_2024,No,No,No,No,COMP_NO,No
8410,564543087706,15_10_2024,Not Discussed,Not Discussed,"Yes, 704",No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,4813.0,2024-10-15,Won,Invoiced,2024-10-08,2024-10-01,WORLD PAY,27.0,Accredited,Anchored,1,1.0,10.0,4+,Band B,2024-10-08 13:25:38.637,0.0,On Renewal Date,Paid on Time,704.0,704.0,1.0,0.0,process,8493,15_10_2024,No,No,No,No,COMP_NO,No
8411,564543221282,15_10_2024,Agent,"The price increase was not explicitly mentioned, but the agent asked if the customer wanted to go ahead with the annual membership renewal.",No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,8263,15_10_2024,No,No,No,No,COMP_NO,No
